,open,high,low,close,volume
2023-01-01 19:00:00,1904.7935682323455,1932.7804255193969,1899.9046682273668,1913.9800918338456,245685.9274435363
2023-01-01 20:00:00,1876.8168321875878,1920.651989358562,1865.1387492832826,1885.972824893046,237409.9487338995
2023-01-01 21:00:00,1885.0636646486994,1903.6282330374536,1862.6889655566508,1888.2864584695449,249086.29354217998
2023-01-01 22:00:00,1862.7861986862981,1898.6667689281403,1829.6998275230046,1865.028483103213,195424.93077239022
2023-01-01 23:00:00,1827.18586586617,1850.6928406937163,1805.835830299351,1831.3666684225977,206764.03802961056
2023-01-02 00:00:00,1851.521843363192,1885.1611500651622,1849.4674441069205,1863.0186712872548,367823.2283733832
2023-01-02 01:00:00,1853.0418038348216,1881.2946558816002,1843.7765948156475,1868.9953947447502,212896.0403557986
2023-01-02 02:00:00,1826.4233740230832,1866.8682369616843,1820.190563597738,1836.1049066127223,296662.68937844026
2023-01-02 03:00:00,1898.324807308397,1929.23729708512,1894.6600639855938,1908.7491921996168,342448.480306522
2023-01-02 04:00:00,1846.15715143791,1870.1619498204468,1841.982706329,1857.5961429880938,232676.3882412641
2023-01-02 05:00:00,1774.1786119351418,1789.6848200473135,1751.6427255340968,1777.6593812412473,263218.76609661314
2023-01-02 06:00:00,1785.5231618104674,1812.3252014180919,1776.4455271518434,1788.0843054924303,325653.1497637361
2023-01-02 07:00:00,1770.4464902763514,1796.0954420932724,1761.5942578249696,1786.2431916989642,169962.9840100741
2023-01-02 08:00:00,1709.1063202243472,1756.0495216959441,1703.4803436443922,1723.8932086080797,234124.9470153642
2023-01-02 09:00:00,1738.0843355230347,1761.4272275969397,1735.320840734132,1747.7415240071732,338556.12599393085
2023-01-02 10:00:00,1713.6230821467918,1747.9620127711269,1706.6169515871236,1721.4083534287236,258400.37686832892
2023-01-02 11:00:00,1739.9575628226337,1772.0555413142904,1734.948620153812,1748.362607498628,293273.1537164469
2023-01-02 12:00:00,1749.2720939621981,1773.2010306004647,1727.7245679190087,1760.1387051509298,288900.77088884084
2023-01-02 13:00:00,1739.5819604356002,1779.613459762604,1730.5940033216111,1749.15945451067,168524.2501951046
2023-01-02 14:00:00,1753.0867081008828,1779.6002997777625,1743.153409356993,1756.2975714746512,265177.4671492837
2023-01-02 15:00:00,1740.3115184611393,1773.5625962709698,1715.972166974194,1745.749456582893,281092.6599027612
2023-01-02 16:00:00,1706.4227624971923,1744.893035020558,1702.9662374434442,1723.0599476143495,274207.75276311865
2023-01-02 17:00:00,1682.1702143555967,1705.7614726726717,1672.6244887227724,1690.8477496618534,278369.1174817528
2023-01-02 18:00:00,1734.795815628346,1748.509838115802,1709.8128511497027,1736.2539327875527,204508.43488161266
2023-01-02 19:00:00,1808.2747261820166,1825.0011696855875,1793.6155914938247,1809.3200115465359,125714.9193764622
2023-01-02 20:00:00,1872.0334892029493,1896.1345420781952,1851.8701303423338,1880.1479891720242,253819.360960772
2023-01-02 21:00:00,1870.4987231413263,1913.100416030398,1852.1389527704416,1884.192003693548,218926.21211289693
2023-01-02 22:00:00,1888.8954183098165,1921.453897936695,1882.4728464098675,1895.268373288804,207058.67412856867
2023-01-02 23:00:00,1920.6680778021425,1953.9059821492515,1892.0960867458539,1924.0223652455088,181056.78474827477
2023-01-03 00:00:00,1884.3170589306987,1914.735975717174,1871.6742343376209,1898.4587480131672,350372.1773901141
2023-01-03 01:00:00,1911.2081163263988,1950.2832548525053,1891.8466978796293,1915.5883845759936,294244.06183957413
2023-01-03 02:00:00,1945.9945387053647,1977.2119619002058,1937.7889000268704,1953.2440476861505,224975.29167817262
2023-01-03 03:00:00,1851.4933394716882,1896.7584261385882,1830.5149293194825,1865.9942650883254,292192.16370185564
2023-01-03 04:00:00,1781.8945025159278,1804.7858366532785,1771.2357982853305,1782.4218942796113,286857.9080295804
2023-01-03 05:00:00,1796.8666600567171,1818.1595453247435,1789.2297398242022,1802.5051716098872,341618.74807248736
2023-01-03 06:00:00,1801.8537091357489,1827.055274260925,1786.0167897497563,1808.0820811482188,268228.981389394
2023-01-03 07:00:00,1808.7462051044388,1835.328957816479,1791.6059908260597,1813.91176941464,319579.37529105385
2023-01-03 08:00:00,1808.3601980463845,1847.2696221190322,1800.490346702488,1814.9985892171833,224200.45277362692
2023-01-03 09:00:00,1865.6946906297928,1910.5009648537864,1842.0877457487743,1877.0982015008142,221872.35606734696
2023-01-03 10:00:00,1848.5007908629962,1873.6563444732067,1834.168224909319,1853.242941677631,243095.90048179714
2023-01-03 11:00:00,1804.5547517470188,1839.0230127180723,1785.1047367473268,1811.9867478476315,240369.82271302977
2023-01-03 12:00:00,1797.8073268319545,1815.054011583499,1790.8393023212554,1800.7851417609347,257190.83291400052
2023-01-03 13:00:00,1817.9728990160277,1837.3166269612339,1785.5418284096256,1819.937203175841,275394.8350833424
2023-01-03 14:00:00,1841.938078722324,1871.544590230414,1835.8370347201205,1845.1643375326807,248143.9394675391
2023-01-03 15:00:00,1794.4863329402535,1846.1810300168804,1788.7991198208972,1812.2545839744862,197104.61856946532
2023-01-03 16:00:00,1778.3918943971787,1808.5855955707298,1761.254561810622,1781.7475226366394,221549.22935565375
2023-01-03 17:00:00,1752.3977671576097,1786.0048715603116,1739.0596594256654,1762.0112709921445,275958.1413655079
2023-01-03 18:00:00,1762.7971955393257,1797.3269478458146,1755.5965979725388,1772.3004012477236,221799.48366880993
2023-01-03 19:00:00,1768.5382374581309,1779.1885316533444,1760.3626699101542,1769.839997231961,248527.22369511315
2023-01-03 20:00:00,1719.1265734783317,1751.2529812420546,1708.648485507054,1722.4415416551449,251007.93331167393
2023-01-03 21:00:00,1729.740098628316,1748.0822842030475,1717.7049399366124,1729.873167900595,160491.60483425483
2023-01-03 22:00:00,1784.8684674108492,1799.9357632442986,1773.4909006198106,1785.4042228095757,207288.00851336386
2023-01-03 23:00:00,1689.1161017599495,1723.7890684289018,1677.9758047432138,1690.3919288342001,184660.2202602019
2023-01-04 00:00:00,1698.953311170533,1730.2866149278636,1696.1765887811086,1713.9843736694052,240243.7595644576
2023-01-04 01:00:00,1680.4857612789124,1718.2650146362869,1672.779704117842,1688.5148602151385,316767.41732424905
2023-01-04 02:00:00,1714.7665799841063,1731.6050636053828,1701.5905319664066,1718.9925388286554,141380.03377498285
2023-01-04 03:00:00,1729.7899483882895,1743.3705468101011,1713.7420794125612,1733.5968952923758,167695.24049876878
2023-01-04 04:00:00,1749.2845041911273,1768.1354695078262,1745.1333158294815,1755.0858042535633,321069.0012895043
2023-01-04 05:00:00,1804.158527936443,1842.1348613712137,1792.3181159029998,1813.7675328574226,191410.0149296164
2023-01-04 06:00:00,1838.1141720920489,1879.120382764984,1827.6393546021663,1846.9811587753295,212407.62883035888
2023-01-04 07:00:00,1857.825049591128,1885.213669033553,1836.5476012300255,1861.3339139601426,206379.6783121514
2023-01-04 08:00:00,1842.1552111101992,1889.3487921960361,1823.4230892754829,1855.6227776501505,324438.9894235502
2023-01-04 09:00:00,1892.000168600771,1927.2055071453872,1884.3882283253217,1899.768620476227,396100.4419551199
2023-01-04 10:00:00,1893.4556442791493,1927.6365080816493,1883.8982079019017,1903.0570688854207,232726.28314848396
2023-01-04 11:00:00,1815.7438727389206,1841.013287726601,1806.665153375226,1831.5714961067256,311075.93095240736
2023-01-04 12:00:00,1785.0931858461045,1826.2634195119601,1776.167719916874,1800.343114428397,172676.8659110399
2023-01-04 13:00:00,1794.5960015267156,1815.641539059559,1760.0760606730325,1795.024051205218,130232.98223025177
2023-01-04 14:00:00,1814.5421295685674,1842.9070772536982,1794.0684554713641,1827.4793467521902,218705.75528300402
2023-01-04 15:00:00,1863.7882012960251,1909.0004973228126,1853.116064648975,1880.4092959314528,268148.33134053036
2023-01-04 16:00:00,1837.9840590736846,1862.9622251173182,1835.1494514224757,1845.5627441482684,135433.05555706436
2023-01-04 17:00:00,1863.337325251051,1907.527711390861,1859.9500898029141,1873.1046740910258,278823.0064182011
2023-01-04 18:00:00,1819.3041900928697,1855.3075745888452,1811.6407152107977,1833.4524525549034,392050.80314412486
2023-01-04 19:00:00,1743.7828870850421,1770.1301196544089,1737.4613466105227,1758.8018424752606,210768.60367739052
2023-01-04 20:00:00,1719.565773254981,1746.5462893753595,1701.6733444335364,1729.4715919617292,277019.87515863567
2023-01-04 21:00:00,1791.725033624128,1817.2928247658288,1768.252199576271,1798.7877941631357,217850.81526202208
2023-01-04 22:00:00,1776.3539648601982,1814.0630887352784,1745.2477051140543,1778.572679656733,308397.9007576153
2023-01-04 23:00:00,1770.3852219263238,1794.9449376080447,1763.58720660675,1778.406707464137,288113.28678996454
2023-01-05 00:00:00,1692.1146600875552,1715.2705784766817,1685.015354461701,1701.788964065053,151008.5882767184
2023-01-05 01:00:00,1716.2024291070381,1749.6073455765152,1687.5597584347656,1718.834866297263,331211.22239028406
2023-01-05 02:00:00,1684.452905453386,1706.6110043784502,1673.6722161482771,1696.395837654933,288933.5798732197
2023-01-05 03:00:00,1657.0019152848465,1686.3016511461835,1648.924070942858,1662.684647995944,253975.31021627903
2023-01-05 04:00:00,1707.4394624917043,1742.0523008850073,1691.9884947515523,1717.0323143976964,331731.61318647943
2023-01-05 05:00:00,1767.6885542324235,1802.6970657149654,1749.7957398005249,1769.7340142813866,341671.03338345507
2023-01-05 06:00:00,1750.906958830329,1798.5811645556848,1733.3132940576743,1765.8027141015175,147692.900120041
2023-01-05 07:00:00,1799.002550636725,1838.1620472812701,1785.8919325387476,1810.8033372137277,321389.3603455511
2023-01-05 08:00:00,1827.8632648534785,1848.8740930313095,1813.5436685645072,1836.2710458822278,203199.1649094672
2023-01-05 09:00:00,1893.0520866517254,1915.4361170075367,1857.549272420223,1895.1790114890002,192645.07863299103
2023-01-05 10:00:00,1833.6349407060554,1858.5209866605694,1802.985892588707,1837.6394237427849,210218.3894424197
2023-01-05 11:00:00,1799.4531954685176,1817.7667303017438,1788.4427262990826,1802.8657998916353,245888.1305534573
2023-01-05 12:00:00,1750.3534768936242,1799.0262922086367,1741.601709509156,1763.9461910219195,265150.09010586893
2023-01-05 13:00:00,1750.5358525829288,1764.8849230169417,1730.2972359573407,1752.458233976285,265013.7899002267
2023-01-05 14:00:00,1752.157471663548,1786.336224016232,1741.0323193316854,1757.3275753769844,265953.27135952614
2023-01-05 15:00:00,1766.0778948930342,1794.8090082032154,1752.778875081936,1767.2238444520078,248414.49554245512
2023-01-05 16:00:00,1714.9539949645687,1747.5482216435446,1713.8061573497318,1722.7585334913485,258042.36066035836
2023-01-05 17:00:00,1682.3981595262446,1705.7824495500065,1677.6585171423794,1689.6703385297335,218290.43721133
2023-01-05 18:00:00,1655.9932029282631,1676.4671117294577,1636.5400498970548,1664.9605772588702,271955.7378313958
2023-01-05 19:00:00,1646.5134904579566,1662.0454578974054,1628.4658340710032,1651.4914125238013,330079.9219232663
2023-01-05 20:00:00,1677.1059767191928,1701.9145108035266,1656.5725328784827,1680.370804919004,246193.2496118656
2023-01-05 21:00:00,1684.0803813597574,1725.8125442018472,1675.907666303407,1693.6961188968276,310134.0217674879
2023-01-05 22:00:00,1694.4824561685139,1725.5668715590305,1670.090020655856,1696.6779667192948,222484.05922983473
2023-01-05 23:00:00,1680.0246398629388,1703.028805288415,1664.5820803841318,1693.2191557073388,331802.1567204704
2023-01-06 00:00:00,1664.3939403284994,1681.1169209570428,1636.7793631847917,1665.9205972535597,347734.16704971733
2023-01-06 01:00:00,1616.4425055386382,1647.6242898275225,1593.7425140010334,1622.2424340467483,180094.89313676688
2023-01-06 02:00:00,1597.1188407715213,1633.4256527494126,1593.2112366829047,1603.1613171849363,184847.45845501538
2023-01-06 03:00:00,1554.1783270698431,1577.3992728954074,1528.4222753284148,1558.9270584945934,287218.79838183406
2023-01-06 04:00:00,1559.3024075939215,1576.815706574585,1545.322848779022,1565.9990163859945,301931.982504231
2023-01-06 05:00:00,1518.8727097569551,1539.6228829515003,1502.6667696603795,1528.1946444634816,281685.4847552824
2023-01-06 06:00:00,1456.507974940589,1471.7884245109346,1453.5410367389402,1463.087061326927,233895.44833109158
2023-01-06 07:00:00,1429.881037856626,1451.2802584240067,1409.1096239528183,1433.6849450193645,231577.2287934513
2023-01-06 08:00:00,1364.0753101124074,1387.014351805422,1347.7205191485593,1365.4749241715265,235557.6663407456
2023-01-06 09:00:00,1350.137321819429,1369.564129673611,1338.3402160401208,1352.9655868783314,252570.1627467588
2023-01-06 10:00:00,1319.9695311039586,1330.9937954354161,1294.407875391648,1320.525156248228,279450.53554325836
2023-01-06 11:00:00,1326.0563113898331,1352.3219003003423,1317.5141353150102,1334.27658860381,206911.48131233777
2023-01-06 12:00:00,1313.6426730556066,1343.1169364368432,1311.0290285594715,1322.4690598889072,230779.69646006284
2023-01-06 13:00:00,1331.9017206265346,1344.790520707776,1307.584592283741,1332.455081728259,177222.33756877336
2023-01-06 14:00:00,1355.2444171791335,1370.5319535005679,1339.1956249587752,1360.750047543756,184800.11829817964
2023-01-06 15:00:00,1354.731182058899,1384.5965945252567,1346.0694979524858,1365.9864733731717,266401.3997027349
2023-01-06 16:00:00,1359.7343115282629,1391.8172281377026,1357.7130690328568,1369.8454399540162,291948.3234691104
2023-01-06 17:00:00,1361.329031593575,1396.6181450003264,1360.1329308015206,1373.5736906486457,280290.6571165091
2023-01-06 18:00:00,1367.5819727067449,1379.0724113696472,1348.9261982472194,1370.3244320904014,292125.1407100442
2023-01-06 19:00:00,1352.640203540314,1371.084532317663,1335.8521912887622,1362.2236635859554,296220.05885651516
2023-01-06 20:00:00,1322.4343360640871,1352.3506251585181,1312.1965966707987,1335.3135339397872,307736.72918746097
2023-01-06 21:00:00,1347.0525003399796,1358.8062806593264,1331.035984799474,1348.5149717626748,174662.23544321454
2023-01-06 22:00:00,1326.068606790464,1341.4120628352343,1318.8032025936761,1329.8076072926442,192389.28257183734
2023-01-06 23:00:00,1321.0468702987605,1345.5226821258739,1307.4492437311987,1324.6631853867025,287685.09504023666
2023-01-07 00:00:00,1343.0566423839944,1356.1459621130196,1333.565550619002,1349.0088778636014,258225.582906576
2023-01-07 01:00:00,1319.1221345048173,1350.9164481478613,1306.476893342202,1331.0649785213352,241258.6062458598
2023-01-07 02:00:00,1344.8678632405877,1355.6345516313397,1329.0173097713878,1346.1715879252395,322581.07573510805
2023-01-07 03:00:00,1293.944790103221,1328.5558040984947,1280.9681751621083,1304.5563012135976,263632.6437982787
2023-01-07 04:00:00,1286.07177641238,1299.0618042173562,1278.2096833244825,1290.8405490041644,220515.8002106428
2023-01-07 05:00:00,1251.1466699655507,1264.1543349244876,1243.8825675210808,1257.7278168288503,238262.08094298205
2023-01-07 06:00:00,1251.4919645546804,1273.404471341429,1238.610267680105,1254.5772254703174,230664.62029528694
2023-01-07 07:00:00,1273.0540740597244,1306.1815554542943,1268.521617745058,1282.7332127796155,301562.54959783895
2023-01-07 08:00:00,1266.870153979323,1283.3464160617045,1256.668371847788,1272.7950573139037,252720.80966611346
2023-01-07 09:00:00,1292.1105033427941,1309.5249401148067,1291.6447360757395,1300.1216676637232,230121.587238174
2023-01-07 10:00:00,1277.9627295748137,1297.8444736938727,1274.9642492810003,1281.9763111426435,259051.8048038338
2023-01-07 11:00:00,1298.0934734920322,1331.6850299158473,1288.0153845311556,1305.6968269016204,240097.04281937753
2023-01-07 12:00:00,1323.784145670793,1352.5168659692042,1316.9017191577839,1330.6346260714035,183883.89941230306
2023-01-07 13:00:00,1332.1746999591446,1347.537697198574,1321.268341327324,1340.4302433361727,134809.55052516426
2023-01-07 14:00:00,1354.8581759594847,1369.5122951713984,1349.4240871106047,1356.3615675242254,278792.01062231534
2023-01-07 15:00:00,1347.0614775771126,1359.0678500336323,1323.573116741572,1349.998162755922,122928.35510067292
2023-01-07 16:00:00,1317.4077511996054,1339.8243627145175,1295.7918291280014,1319.7575598658752,171776.59168169604
2023-01-07 17:00:00,1317.9558421844977,1331.301886680263,1302.2608391761958,1318.167323036074,368562.4630247036
2023-01-07 18:00:00,1302.2504572930009,1330.548905892312,1301.4932449663602,1310.8955895316994,242105.15549888957
2023-01-07 19:00:00,1293.7803206406616,1310.4288188430423,1282.6594908295456,1298.7197472532555,254752.81185926613
2023-01-07 20:00:00,1315.6377531951548,1337.6020269348348,1306.8665476346002,1317.0682725618253,237246.5872363705
2023-01-07 21:00:00,1318.617641697723,1344.5166838031687,1311.1591550119313,1321.4974299682003,265659.93101925805
2023-01-07 22:00:00,1332.750608999234,1347.5589047581586,1331.4647223051477,1340.280740249921,187243.85108146822
2023-01-07 23:00:00,1329.2653764759223,1353.6498370954616,1323.8941367118796,1334.1954504659377,309324.08107153774
2023-01-08 00:00:00,1321.4390560742747,1338.9890724627335,1320.2005908023855,1331.769988690951,122046.71752834231
2023-01-08 01:00:00,1293.5168488170434,1313.6164121548616,1272.7117055294004,1296.4904646648627,217717.95936472024
2023-01-08 02:00:00,1366.2605961038587,1401.630606795631,1360.4733495748394,1375.720759624352,343477.60386765737
2023-01-08 03:00:00,1319.4572693592268,1339.9383030266636,1301.2181243904545,1322.9061077535478,192993.40185460288
2023-01-08 04:00:00,1291.1054169146746,1321.1220478517791,1284.6498898301013,1300.2421020722657,380787.17434708524
2023-01-08 05:00:00,1294.7732856586354,1318.989250848611,1287.045640823526,1297.4027993731884,406432.2721920713
2023-01-08 06:00:00,1311.3083987383377,1325.6295430999287,1304.2901420619685,1317.0299987592407,315772.6047495749
2023-01-08 07:00:00,1329.1249232577884,1344.1353702956608,1323.395106949764,1330.330386003296,188856.29448757536
2023-01-08 08:00:00,1322.6835691089466,1359.8010275049146,1310.6470000535166,1333.2171689433053,249742.19378635773
2023-01-08 09:00:00,1342.974243618772,1374.9319636869836,1339.033603901902,1352.2982338910276,180806.7881110919
2023-01-08 10:00:00,1315.360549394508,1341.225047552294,1302.7292157317142,1319.0460313585118,242059.9064180641
2023-01-08 11:00:00,1337.3667845143787,1357.6481270000877,1314.5065095607197,1339.289780890381,258307.3425554645
2023-01-08 12:00:00,1298.3916513479464,1312.2518222844756,1280.6715139235782,1300.6759251688259,284304.1246016789
2023-01-08 13:00:00,1328.2886501988596,1357.2928228356488,1327.2351043658584,1335.692682192077,197973.8556568239
2023-01-08 14:00:00,1341.7625109673584,1364.7614531372699,1333.0765068245869,1347.1942005708866,264962.47133716044
2023-01-08 15:00:00,1275.9001960429114,1306.5967929713995,1275.0961162671413,1287.9493842655297,255115.11655302622
2023-01-08 16:00:00,1276.2029494372664,1303.6189914265567,1254.9444624509792,1278.581775628107,298521.60646729346
2023-01-08 17:00:00,1312.1703495169509,1340.181516560066,1292.6518070718037,1314.133173821385,276780.3985016204
2023-01-08 18:00:00,1350.0918454924704,1374.4932294916687,1323.474156202234,1350.1307289979916,415252.5905670755
2023-01-08 19:00:00,1284.7305637142558,1303.9085649193728,1278.3069108956845,1293.34718244179,206529.65396903528
2023-01-08 20:00:00,1293.9853093045162,1310.9638239249718,1287.5153827579936,1302.6961274130645,232348.45285778737
2023-01-08 21:00:00,1290.0976226333823,1298.2047685931377,1270.011731780163,1290.3454651960728,249301.73067706314
2023-01-08 22:00:00,1257.739507849465,1279.98034658894,1242.1632429416422,1261.232637023082,221072.46413852397
2023-01-08 23:00:00,1293.5311486423598,1312.424910109063,1284.4381495484893,1302.74353509667,206474.6882869713
2023-01-09 00:00:00,1313.3186240691482,1334.4860590656529,1306.792553244697,1326.3705405423323,293025.63111756055
2023-01-09 01:00:00,1298.1032558743154,1322.2147039591946,1292.0706425491414,1306.6108641022643,138507.86822015335
2023-01-09 02:00:00,1295.4333377177304,1319.1379252351396,1278.9967412727185,1302.7067979351195,265398.2067771684
2023-01-09 03:00:00,1290.788018307894,1321.0450297601715,1283.5679459255916,1301.5506412295629,222613.53742256184
2023-01-09 04:00:00,1312.3650587672837,1327.9441644714998,1303.5461843358953,1314.201431443318,183175.47112556358
2023-01-09 05:00:00,1328.2394183055326,1344.38611316316,1321.7883058905732,1332.9911437554197,243074.85201968972
2023-01-09 06:00:00,1324.5206500255083,1336.6829853294075,1316.5260979937946,1325.4437523584425,246127.2662653481
2023-01-09 07:00:00,1344.20613849484,1354.6298515615897,1337.5606168188926,1345.9864246664324,195603.40313415616
2023-01-09 08:00:00,1349.9540679294485,1367.4764059118195,1339.818745748295,1353.9621479768966,179771.34969794628
2023-01-09 09:00:00,1337.6009773473409,1351.6136135857698,1314.9766899637757,1339.154988443937,391462.5589307775
2023-01-09 10:00:00,1332.465556557952,1362.117580488878,1325.803228775162,1342.5645094198287,213015.32882160073
2023-01-09 11:00:00,1317.7206844252532,1339.5281147623775,1315.3690588644085,1323.4341282610455,211258.8945188291
2023-01-09 12:00:00,1345.8222379808656,1362.9587747202422,1325.437930956792,1349.9424753692372,282125.2773588363
2023-01-09 13:00:00,1358.2170858629136,1390.042604552207,1358.0908923380362,1367.011196291574,273599.50444653357
2023-01-09 14:00:00,1363.2868947855884,1390.0213493018575,1357.505671346425,1366.3625624444858,197538.14371967944
2023-01-09 15:00:00,1313.7144166068288,1341.8110360621752,1297.7442095556241,1323.5601698469045,341894.70817900536
2023-01-09 16:00:00,1310.4341764142707,1343.606256712506,1299.814179444732,1323.4268607191839,305133.39978794084
2023-01-09 17:00:00,1308.2681607215623,1343.766763376032,1294.4041494100863,1319.2459925829965,302177.7593922394
2023-01-09 18:00:00,1313.3791107249685,1336.7386740066484,1292.4254705937897,1317.7194906515101,310045.09304522566
2023-01-09 19:00:00,1288.9572292257128,1318.1746357180527,1288.7442690404457,1297.6409093799027,144835.38056112532
2023-01-09 20:00:00,1306.3428050363527,1323.67215817108,1287.578790549897,1312.7549470608,222353.55938918138
2023-01-09 21:00:00,1332.4660572004177,1348.1651859193096,1325.3009348760017,1336.1309187268764,256072.0961806314
2023-01-09 22:00:00,1305.5847937912881,1317.8406365022781,1283.3160182373376,1308.4557718899546,214942.01489401405
2023-01-09 23:00:00,1296.3492385011925,1306.8309152456147,1278.7109528258381,1296.4867510493448,195777.02256476984
2023-01-10 00:00:00,1278.193321735691,1301.9631830484527,1264.6686756649376,1288.6311652763459,251693.91774195607
2023-01-10 01:00:00,1269.0839034755477,1284.9245119806233,1250.1803576613897,1272.1547929003204,297686.16484831984
2023-01-10 02:00:00,1277.5628503760295,1299.9939899668339,1263.398205462259,1288.1104136922963,365808.8390469784
2023-01-10 03:00:00,1255.0056718593717,1283.1201594498473,1242.8329332573821,1263.7112180483264,196536.68954251258
2023-01-10 04:00:00,1246.406801202918,1260.6660397680698,1246.0960715357287,1253.4551337538942,227243.2787875113
2023-01-10 05:00:00,1217.7082475460509,1240.1982027582674,1202.506986559449,1225.7245784483969,304162.94538193103
2023-01-10 06:00:00,1205.6815775028479,1231.9076474998137,1205.3544788165746,1214.8171876498047,359059.51365516183
2023-01-10 07:00:00,1204.4674611991193,1234.3468585668534,1195.478198588532,1211.617120555992,291734.1523147426
2023-01-10 08:00:00,1207.659301668563,1240.4414576345669,1201.6210051602202,1216.5457846875493,253967.460992823
2023-01-10 09:00:00,1218.1774353775302,1248.8238900166175,1208.053236349801,1230.1379097022366,196541.2853813256
2023-01-10 10:00:00,1216.5395731647266,1241.0886632797053,1203.731106180249,1217.437608204902,255347.72538786384
2023-01-10 11:00:00,1223.397768846744,1243.433153576603,1217.0395271401924,1223.6146077080466,230930.67738350804
2023-01-10 12:00:00,1213.5065313686246,1246.660824734229,1207.4389987117813,1223.2933936555874,274995.1091086066
2023-01-10 13:00:00,1216.631238285995,1226.7376518905355,1195.384667083128,1219.0307179588415,189324.41089709004
2023-01-10 14:00:00,1189.3326753407046,1220.866883901217,1173.4103174941245,1197.2914682905555,365842.8414844607
2023-01-10 15:00:00,1200.9316126759852,1228.741793192982,1197.6963205967452,1206.7152136212276,297372.0702647393
2023-01-10 16:00:00,1154.0144849711126,1186.266510536092,1146.4466309660622,1164.7667740305258,290840.87255467416
2023-01-10 17:00:00,1159.7491055074233,1177.9688416469676,1153.7180169512599,1161.264038534741,279962.981642271
2023-01-10 18:00:00,1136.7547402244036,1162.2307346131556,1128.2139264451084,1144.1718118071299,102747.21759926528
2023-01-10 19:00:00,1146.6505426734932,1170.2681975749013,1143.208646789912,1155.1077451515093,254952.51802307751
2023-01-10 20:00:00,1182.661646455204,1193.1767901859723,1166.1606289998651,1183.1717663130332,185656.4487061494
2023-01-10 21:00:00,1207.2943634785051,1233.2780704049621,1201.1860490928723,1209.7733809091312,305458.4066758105
2023-01-10 22:00:00,1204.7058204415066,1234.1149716635116,1199.0114830252808,1211.3716632357198,257616.06892640505
2023-01-10 23:00:00,1224.3884039105837,1241.1638571381193,1214.8416196322746,1224.9236510155183,224080.34917925388
2023-01-11 00:00:00,1240.0629358318538,1250.4668713250428,1232.3041317320226,1240.9235474083248,187338.23428138546
2023-01-11 01:00:00,1279.912472522466,1291.4526697279746,1267.483918263592,1280.0106658588284,321648.75458342425
2023-01-11 02:00:00,1256.6358781900553,1282.7459520065602,1250.3526987991052,1268.6042041528528,297387.3987353236
2023-01-11 03:00:00,1294.1839968001907,1317.2452062047678,1288.6130492130867,1295.7415289756573,306177.7261531743
2023-01-11 04:00:00,1223.3905754401346,1249.1258265796598,1221.0282330943085,1233.7599872186959,288073.4665459493
2023-01-11 05:00:00,1249.1376308031906,1275.0333717102767,1235.0958000171179,1254.1123000740927,369263.2753214382
2023-01-11 06:00:00,1266.111130978235,1289.4132522418597,1249.9638781422232,1267.6464834992555,280330.1354934251
2023-01-11 07:00:00,1292.7967939183966,1310.6765162814233,1277.249005076236,1301.4459448121165,263738.43802177906
2023-01-11 08:00:00,1348.0908773480066,1377.2039033795293,1345.5583339128511,1358.9673164011072,209951.6589997066
